pequena_100,media_1000,grande_10000,muito_grande_50000
,,61433.0,80915
,,47565.0,81608
,,84391.0,99521
,,83816.0,13310
,,23484.0,84786
,,88482.0,17600
,,83471.0,84781
,,5834.0,57901
,,85972.0,90107
,,73274.0,80958
,,73759.0,73041
,,70167.0,17221
,,15102.0,32626
,,57354.0,26284
,,30140.0,1116
,,53336.0,18987
,,54252.0,63941
,,99256.0,64040
,,42088.0,83348
,,78643.0,43382
,,71591.0,31367
,,26442.0,64881
,,57932.0,32105
,,85637.0,61106
,,14094.0,83046
,,55925.0,73666
,,50306.0,68778
,,47643.0,15820
,,3403.0,14040
,,75656.0,9630
,,38555.0,26416
,,75169.0,48329
,,577.0,88649
,,17310.0,96011
,,40496.0,50772
,,54724.0,11055
,,7923.0,19760
,,86133.0,75077
,,12724.0,29551
,,42493.0,4267
,,66325.0,26418
,,93292.0,4735
,,41413.0,92400
,,32049.0,4297
,,87317.0,31034
,,74999.0,98926
,,93677.0,41624
,,68966.0,26874
,,22670.0,79132
,,394.0,56631
,,20889.0,2347
,,51213.0,8866
,,53507.0,68152
,,68717.0,32209
,,25717.0,57787
,,96733.0,93714
,,45990.0,45160
,,62326.0,19662
,,61918.0,17450
,,47922.0,37948
,,45253.0,10480
,,7855.0,51349
,,28680.0,39119
,,13697.0,33925
,,91890.0,98518
,,30578.0,85020
,,28167.0,53220
,,31388.0,15355
,,37108.0,11526
,,48673.0,47585
,,64920.0,17210
,,18594.0,36114
,,46165.0,39295
,,93137.0,55700
,,28050.0,81504
,,35826.0,11438
,,46447.0,23919
,,84452.0,10015
,,58751.0,16044
,,98621.0,47183
,,96688.0,87434
,,29552.0,9806
,,50416.0,56567
,,76211.0,74504
,,47588.0,73214
,,27410.0,65655
,,50957.0,4046
,,13063.0,58522
,,60369.0,11899
,,67927.0,63846
,,64690.0,17255
,,87698.0,98568
,,8446.0,72937
,,88815.0,78880
,,56616.0,11357
,,90940.0,16554
,,16148.0,21414
,,21567.0,70084
,,98306.0,57863
,,44624.0,71797
,,41309.0,8550
,,79512.0,78324
,,74964.0,17531
,,96443.0,77045
,,46195.0,58584
,,39895.0,73038
,,77381.0,26356
,,99023.0,36287
,,81084.0,4101
,,37784.0,80666
,,63004.0,47432
,,95117.0,84453
,,82136.0,59321
,,83428.0,1495
,,43615.0,14315
,,94238.0,86662
,,72476.0,48685
,,56318.0,12354
,,62051.0,4817
,,83725.0,4098
,,34666.0,89217
,,47436.0,96779
,,20039.0,24035
,,23553.0,95304
,,92978.0,61700
,,27845.0,80269
,,9773.0,55825
,,68292.0,53714
,,10222.0,53374
,,40353.0,75899
,,91173.0,92345
,,480.0,79671
,,3271.0,15084
,,61521.0,93467
,,63275.0,74912
,,37662.0,62505
,,11361.0,84189
,,97695.0,29210
,,68652.0,75678
,,55822.0,51147
,,33637.0,79982
,,70195.0,39636
,,63517.0,66016
,,20207.0,32456
,,89491.0,87929
,,95902.0,54168
,,64893.0,73048
,,62809.0,96608
,,8785.0,76542
,,88608.0,21683
,,49110.0,95162
,,74760.0,24938
,,41493.0,20497
,,74621.0,12747
,,69896.0,93974
,,24529.0,35073
,,42143.0,89815
,,76031.0,58675
,,88296.0,27776
,,14255.0,85052
,,79612.0,15764
,,67298.0,78902
,,81960.0,64918
,,16599.0,73947
,,317.0,1339
,,50133.0,70380
,,60257.0,5826
,,62464.0,32395
,,78998.0,57567
,,37160.0,27956
,,5244.0,58353
,,72697.0,65550
,,55192.0,95669
,,91603.0,81241
,,62452.0,24238
,,40838.0,81967
,,59567.0,41546
,,3771.0,26207
,,43112.0,95555
,,14316.0,71724
,,89104.0,3296
,,35784.0,72775
,,34886.0,81162
,,75029.0,62530
,,53413.0,41242
,,47105.0,49917
,,43411.0,46834
,,53141.0,17565
,,23881.0,14484
,,51173.0,20065
,,89784.0,43191
,,91402.0,41244
,,80451.0,91523
,,12120.0,67383
,,66564.0,69487
,,13873.0,76377
,,98367.0,90295
,,85662.0,37602
,,40212.0,19693
,,78585.0,77753
,,41565.0,21467
,,97047.0,16348
,,28057.0,38749
,,87624.0,57906
,,75818.0,54332
,,88237.0,10470
,,1830.0,9931
,,50233.0,74117
,,85846.0,60847
,,22545.0,53454
,,26095.0,14450
,,88004.0,90820
,,71778.0,90290
,,25492.0,57466
,,86902.0,58466
,,65775.0,24785
,,64613.0,28625
,,40057.0,3261
,,85815.0,74947
,,38948.0,68690
,,59396.0,11
,,39060.0,15153
,,53997.0,61716
,,97249.0,38871
,,30191.0,82527
,,53312.0,34936
,,42791.0,39690
,,13374.0,30802
,,40730.0,40224
,,69530.0,89448
,,731.0,61018
,,60517.0,49639
,,40393.0,88615
,,30779.0,9691
,,34559.0,16518
,,92665.0,80236
,,56779.0,54416
,,78165.0,43987
,,86931.0,83611
,,61046.0,22101
,,56751.0,12757
,,66863.0,46404
,,12359.0,31164
,,45458.0,15478
,,86353.0,38593
,,38714.0,86893
,,96986.0,31330
,,69292.0,24121
,,80674.0,20625
,,36862.0,43606
,,76882.0,42307
,,84640.0,97488
,,78703.0,27401
,,91471.0,93275
,,1893.0,77030
,,14396.0,47275
,,9557.0,45116
,,58590.0,39326
,,59402.0,91853
,,22768.0,31604
,,61725.0,7342
,,89052.0,96971
,,26647.0,19806
,,51255.0,76799
,,4174.0,82639
,,24069.0,22015
,,75220.0,26596
,,46348.0,37542
,,79584.0,83044
,,81913.0,80693
,,51265.0,96635
,,7344.0,37759
,,11144.0,83990
,,36122.0,35869
,,33098.0,87906
,,51622.0,14551
,,79043.0,23107
,,60349.0,83192
,,95705.0,33192
,,75361.0,4555
,,95267.0,41230
,,84016.0,81181
,,79425.0,32642
,,64220.0,52562
,,49824.0,82030
,,30681.0,26599
,,2912.0,5456
,,95344.0,12656
,,83273.0,61740
,,91231.0,27476
,,94707.0,47185
,,70657.0,85706
,,16523.0,50989
,,87713.0,89370
,,8507.0,74120
,,22843.0,63893
,,13510.0,32306
,,43232.0,84754
,,29721.0,33613
,,32352.0,42278
,,42319.0,61020
,,93841.0,84598
,,32309.0,75990
,,58431.0,34598
,,45792.0,37979
,,61980.0,22234
,,40009.0,79965
,,33578.0,32758
,,3798.0,54146
,,26217.0,43626
,,80948.0,82479
,,8366.0,1221
,,65823.0,78853
,,41420.0,44835
,,16037.0,67970
,,28854.0,64780
,,88475.0,56935
,,66254.0,41933
,,36186.0,6055
,,72673.0,46400
,,7350.0,39986
,,29696.0,89512
,,79731.0,34658
,,25295.0,93354
,,26424.0,84466
,,97212.0,50381
,,61402.0,4453
,,62058.0,97951
,,31341.0,10461
,,12147.0,28613
,,56191.0,33881
,,59165.0,51600
,,26382.0,43438
,,53383.0,5344
,,42792.0,21171
,,17326.0,26583
,,15538.0,42963
,,69902.0,52743
,,73330.0,20318
,,54043.0,73081
,,75950.0,93576
,,35699.0,68509
,,77595.0,6530
,,41098.0,26002
,,18619.0,60110
,,79174.0,93135
,,55751.0,68383
,,30103.0,79650
,,82781.0,80437
,,67868.0,33967
,,61347.0,75219
,,12296.0,27710
,,56692.0,82098
,,47687.0,62846
,,45427.0,62290
,,44833.0,10936
,,5697.0,93862
,,70962.0,821
,,72386.0,6187
,,17737.0,38306
,,7328.0,5713
,,2334.0,19695
,,75814.0,46700
,,35206.0,27284
,,9340.0,45058
,,21010.0,3724
,,38774.0,17908
,,78974.0,13368
,,41043.0,30739
,,53233.0,86143
,,85185.0,38112
,,77797.0,5904
,,60033.0,13531
,,36176.0,84535
,,61625.0,69281
,,98171.0,39891
,,7818.0,43762
,,53824.0,54321
,,40894.0,48073
,,80443.0,68424
,,38095.0,18534
,,37073.0,27367
,,80081.0,17549
,,55541.0,99244
,,78593.0,40967
,,2502.0,64844
,,26254.0,556
,,25409.0,78463
,,54364.0,34831
,,64283.0,59820
,,86413.0,36087
,,19172.0,36984
,,49472.0,7760
,,54676.0,62226
,,15903.0,56675
,,65635.0,26223
,,51097.0,44618
,,38983.0,21063
,,21459.0,12273
,,68096.0,96187
,,90212.0,50499
,,29297.0,79307
,,79474.0,96732
,,36758.0,32940
,,36172.0,70164
,,92111.0,24957
,,33772.0,29866
,,12574.0,23223
,,63747.0,85330
,,26263.0,1540
,,5706.0,58927
,,42843.0,57309
,,8716.0,92451
,,24577.0,52064
,,30821.0,89706
,,11884.0,88018
,,60290.0,85142
,,26601.0,15349
,,23276.0,87470
,,97.0,15006
,,38280.0,92131
,,78229.0,57315
,,82137.0,20300
,,14746.0,91401
,,46267.0,90300
,,90988.0,35809
,,95982.0,95363
,,75853.0,25408
,,84905.0,63648
,,60162.0,98208
,,30707.0,46612
,,62075.0,9820
,,3895.0,64296
,,24302.0,41447
,,60109.0,5769
,,67467.0,5458
,,50865.0,35209
,,74483.0,3134
,,48867.0,36910
,,16006.0,91191
,,32055.0,91805
,,50398.0,9950
,,59696.0,97573
,,79097.0,50843
,,42532.0,95980
,,78118.0,34394
,,29515.0,68547
,,11571.0,98613
,,24252.0,77884
,,72065.0,14500
,,15191.0,18681
,,23872.0,89417
,,66331.0,41116
,,48954.0,15335
,,40766.0,77092
,,2308.0,98360
,,31401.0,51194
,,76379.0,74137
,,20754.0,48141
,,56292.0,3527
,,98793.0,56934
,,36202.0,96792
,,60088.0,51078
,,42074.0,54780
,,56896.0,58864
,,61032.0,59542
,,20271.0,96717
,,44999.0,68768
,,43445.0,1185
,,45341.0,4555
,,71238.0,17511
,,95956.0,78103
,,1336.0,54414
,,15239.0,83
,,89387.0,39268
,,76077.0,5250
,,20973.0,42527
,,43357.0,58981
,,63038.0,70255
,,85792.0,94152
,,38583.0,65589
,,26675.0,38325
,,31649.0,10412
,,61208.0,88230
,,61944.0,16493
,,56234.0,99104
,,58591.0,35019
,,61546.0,60353
,,39536.0,53700
,,63909.0,4372
,,58951.0,90448
,,65344.0,15675
,,20173.0,23901
,,4551.0,49642
,,95111.0,77987
,,13509.0,80663
,,9174.0,13361
,,22071.0,92288
,,3228.0,85347
,,53000.0,13326
,,15787.0,98431
,,7358.0,82598
,,78781.0,43799
,,51016.0,98877
,,38642.0,42915
,,50216.0,68705
,,65068.0,26665
,,35087.0,66154
,,21567.0,15725
,,38570.0,7853
,,33115.0,40601
,,99588.0,77699
,,67135.0,6637
,,7280.0,45808
,,25027.0,90256
,,15791.0,28166
,,53743.0,76025
,,37759.0,45117
,,93571.0,59403
,,54710.0,43520
,,57819.0,54528
,,43810.0,26633
,,73922.0,96814
,,48734.0,68013
,,79248.0,30416
,,20079.0,52278
,,8040.0,32239
,,39211.0,43807
,,24426.0,25923
,,77829.0,32731
,,67207.0,25827
,,54692.0,15648
,,75648.0,80995
,,23041.0,28124
,,22251.0,22310
,,10772.0,75270
,,97476.0,71652
,,66151.0,81099
,,89628.0,59917
,,60737.0,517
,,34200.0,22799
,,64977.0,16568
,,28300.0,66285
,,97584.0,47413
,,88439.0,59751
,,38624.0,68935
,,96791.0,99805
,,4523.0,74756
,,7640.0,49193
,,82770.0,66051
,,11010.0,60131
,,42605.0,38766
,,20891.0,54099
,,57287.0,21507
,,17780.0,48798
,,34347.0,5676
,,60740.0,85968
,,89717.0,53904
,,88716.0,11451
,,21653.0,7061
,,30119.0,84352
,,24724.0,35983
,,91215.0,48904
,,88211.0,57830
,,74567.0,11130
,,54958.0,91531
,,61834.0,51841
,,98581.0,12632
,,68837.0,47822
,,9972.0,65716
,,65059.0,63624
,,19853.0,55971
,,86273.0,25424
,,80153.0,34459
,,67219.0,76393
,,83439.0,92166
,,96060.0,96690
,,91284.0,90379
,,1241.0,51162
,,45159.0,39761
,,24018.0,7116
,,15022.0,81319
,,99186.0,19619
,,71646.0,30143
,,2738.0,98904
,,46459.0,76827
,,52465.0,59707
,,49484.0,74440
,,9101.0,22409
,,70990.0,21290
,,91694.0,74578
,,64939.0,76492
,,89185.0,31945
,,12332.0,48599
,,18871.0,62067
,,10901.0,44262
,,54223.0,32140
,,41031.0,9555
,,72363.0,86610
,,12483.0,32001
,,18302.0,40570
,,73018.0,65004
,,86836.0,82602
,,86403.0,36266
,,98360.0,77584
,,15334.0,34041
,,18701.0,2852
,,94782.0,16124
,,68895.0,26165
,,83638.0,29613
,,92644.0,89560
,,60090.0,14937
,,61630.0,52640
,,53134.0,15372
,,79450.0,56874
,,68148.0,93774
,,80346.0,73
,,21082.0,35728
,,8804.0,39039
,,85966.0,27357
,,82644.0,4031
,,89517.0,87085
,,94015.0,50965
,,20355.0,50019
,,62955.0,62834
,,11453.0,49248
,,85144.0,86739
,,941.0,98645
,,47688.0,81518
,,2837.0,39058
,,81566.0,11928
,,9421.0,82332
,,40693.0,41732
,,83417.0,72339
,,2029.0,48064
,,52164.0,254
,,42678.0,79541
,,624.0,33821
,,61392.0,95531
,,3237.0,52736
,,29829.0,89719
,,78459.0,15618
,,76696.0,53274
,,79888.0,63316
,,88756.0,9162
,,18317.0,70153
,,50344.0,6960
,,15241.0,92654
,,88781.0,97327
,,90541.0,95000
,,92816.0,69812
,,63780.0,471
,,47168.0,73041
,,57863.0,58592
,,87527.0,40986
,,45082.0,15237
,,8316.0,37291
,,7885.0,9128
,,61239.0,56195
,,83436.0,23286
,,82068.0,90804
,,34247.0,4109
,,81651.0,70314
,,22199.0,40343
,,28654.0,25739
,,87758.0,18622
,,18521.0,25822
,,39709.0,26226
,,12870.0,97017
,,40567.0,54826
,,38209.0,40610
,,77275.0,1102
,,21537.0,63587
,,11183.0,15197
,,46785.0,49819
,,45719.0,21145
,,89649.0,3915
,,29167.0,91800
,,81733.0,49721
,,83295.0,13903
,,82396.0,25650
,,95089.0,58080
,,98061.0,80440
,,53962.0,15620
,,79147.0,35834
,,25896.0,28958
,,17277.0,83849
,,73016.0,41091
,,32946.0,10946
,,40025.0,72000
,,84603.0,3832
,,83916.0,77789
,,65953.0,91415
,,83981.0,73991
,,91141.0,53634
,,90633.0,20692
,,83521.0,74763
,,58053.0,79385
,,25375.0,93433
,,9106.0,91690
,,30289.0,67102
,,32491.0,62723
,,64053.0,59305
,,82269.0,11406
,,67515.0,60597
,,77814.0,89862
,,60206.0,36989
,,50699.0,24457
,,1060.0,25051
,,35775.0,61957
,,65720.0,18179
,,44037.0,85282
,,1850.0,49533
,,10988.0,62123
,,41791.0,63061
,,46038.0,843
,,76941.0,42103
,,37948.0,80819
,,80698.0,1550
,,91001.0,21028
,,79517.0,82573
,,31451.0,36664
,,50158.0,54306
,,56934.0,11943
,,60458.0,90634
,,7060.0,54332
,,38308.0,27430
,,47932.0,92763
,,35119.0,35980
,,16714.0,69185
,,6441.0,38027
,,55336.0,26616
,,99476.0,8031
,,68393.0,88420
,,77582.0,5268
,,58119.0,39481
,,21958.0,58063
,,56263.0,51730
,,66012.0,59276
,,32594.0,94831
,,3324.0,6828
,,73040.0,46166
,,59689.0,66711
,,34909.0,88598
,,4902.0,94425
,,73834.0,98350
,,26234.0,94857
,,69617.0,85243
,,41477.0,69217
,,42901.0,19540
,,3064.0,23485
,,69949.0,66936
,,30549.0,48576
,,76096.0,33244
,,60040.0,79992
,,2369.0,33142
,,96718.0,77023
,,59914.0,44543
,,22402.0,51739
,,64266.0,99477
,,76519.0,75900
,,17147.0,80724
,,21102.0,47279
,,60895.0,54795
,,17590.0,45308
,,2113.0,86948
,,76078.0,26810
,,56298.0,62601
,,86211.0,24549
,,85952.0,48670
,,93676.0,34219
,,31451.0,23794
,,98507.0,9203
,,10227.0,85475
,,69939.0,45350
,,90948.0,46780
,,14799.0,43399
,,834.0,38633
,,39705.0,40247
,,67175.0,83700
,,15704.0,21952
,,15470.0,37079
,,71524.0,73231
,,32163.0,31029
,,86690.0,40823
,,82199.0,10909
,,11610.0,514
,,93963.0,12340
,,28774.0,35217
,,27499.0,75682
,,6465.0,22612
,,11615.0,51149
,,23265.0,78721
,,61454.0,69854
,,51471.0,33529
,,26877.0,81463
,,1150.0,8741
,,11002.0,57005
,,32334.0,89419
,,86036.0,86449
,,41220.0,34714
,,51740.0,96923
,,17180.0,85080
,,41046.0,85695
,,66700.0,51189
,,48303.0,98597
,,59370.0,91184
,,88640.0,39423
,,27606.0,35741
,,95658.0,19837
,,78188.0,50823
,,29309.0,31106
,,31896.0,38399
,,63296.0,94668
,,50407.0,69543
,,91690.0,6534
,,48944.0,19168
,,16920.0,98040
,,4399.0,48489
,,24735.0,55609
,,21918.0,44560
,,82084.0,13692
,,35705.0,62432
,,29268.0,76174
,,59793.0,24394
,,72044.0,5837
,,57793.0,46620
,,88283.0,5168
,,53919.0,3313
,,76296.0,36476
,,32777.0,86289
,,26688.0,82090
,,55408.0,29737
,,53194.0,85450
,,35799.0,18678
,,72384.0,7752
,,99059.0,51661
,,20974.0,8616
,,6427.0,2934
,,93224.0,68923
,,3246.0,21535
,,3535.0,31268
,,37738.0,38551
,,83555.0,51743
,,16658.0,52911
,,23647.0,5912
,,56294.0,76053
,,50214.0,9265
,,38361.0,7690
,,48718.0,28538
,,43944.0,47165
,,20150.0,8780
,,4593.0,6640
,,85631.0,69017
,,81653.0,13659
,,28146.0,77538
,,39731.0,71678
,,8230.0,57889
,,93089.0,86355
,,48774.0,71829
,,26101.0,5633
,,68206.0,1736
,,49917.0,18918
,,22250.0,74859
,,13266.0,12843
,,68393.0,59018
,,49426.0,70717
,,17113.0,14461
,,98362.0,71670
,,88376.0,52180
,,51422.0,21949
,,82482.0,65351
,,56919.0,36111
,,63932.0,98334
,,64649.0,71413
,,70790.0,44503
,,39657.0,92945
,,51198.0,84542
,,59249.0,44202
,,34980.0,38399
,,46609.0,92724
,,3675.0,8996
,,89237.0,49535
,,93838.0,4426
,,53357.0,77325
,,25531.0,55214
,,56213.0,7501
,,99838.0,8803
,,88679.0,72696
,,85070.0,86019
,,20268.0,47877
,,31693.0,21157
,,77010.0,24037
,,49421.0,79218
,,37213.0,16509
,,91611.0,82960
,,34145.0,74254
,,16055.0,90877
,,71316.0,93613
,,65877.0,52797
,,26799.0,44132
,,11607.0,67207
,,16869.0,44950
,,2644.0,89319
,,38179.0,2959
,,59322.0,29555
,,20059.0,82056
,,53752.0,87633
,,10297.0,63157
,,23247.0,64776
,,35421.0,59590
,,43773.0,54741
,,98269.0,99005
,,85945.0,58476
,,25715.0,64105
,,16722.0,62357
,,64124.0,17038
,,5438.0,95672
,,98917.0,84436
,,60635.0,25358
,,34950.0,4965
,,81943.0,25052
,,75519.0,5194
,,95907.0,49859
,,40484.0,41345
,,55033.0,91554
,,70496.0,29642
,,23277.0,76940
,,174.0,73198
,,42729.0,19397
,,81370.0,32799
,,73949.0,73161
,,56498.0,43022
,,62211.0,98419
,,77066.0,64583
,,89433.0,34214
,,85388.0,37639
,,24477.0,37850
,,47877.0,88383
,,85721.0,14242
,,90905.0,62517
,,85281.0,6595
,,86635.0,45597
,,14220.0,14284
,,34844.0,31895
,,75914.0,93374
,,7632.0,70136
,,2294.0,90190
,,65503.0,75834
,,456.0,27988
,,5671.0,40150
,,57190.0,64402
,,96939.0,29380
,,49457.0,87471
,,98579.0,59683
,,70072.0,90826
,,86173.0,72688
,,81038.0,79460
,,9034.0,2402
,,55508.0,49616
,,21498.0,73111
,,31970.0,98545
,,57984.0,26731
,,43579.0,95173
,,72187.0,82458
,,39520.0,90502
,,49848.0,1888
,,50613.0,85918
,,47592.0,88873
,,2925.0,93303
,,41552.0,95667
,,65118.0,71376
,,85976.0,44196
,,14762.0,41395
,,28630.0,87271
,,87336.0,7462
,,84445.0,13066
,,63409.0,97734
,,51769.0,89781
,,53014.0,2834
,,20348.0,90542
,,50564.0,38751
,,80268.0,56319
,,14334.0,88024
,,29171.0,66694
,,99849.0,64908
,,12140.0,38127
,,44029.0,68904
,,8880.0,18173
,,63629.0,91503
,,36426.0,6534
,,55189.0,84908
,,47737.0,24679
,,77731.0,42125
,,54806.0,60608
,,4612.0,54937
,,93800.0,91308
,,23960.0,37442
,,38780.0,20105
,,19041.0,647
,,92192.0,21860
,,52013.0,53079
,,2752.0,35256
,,72808.0,89916
,,18615.0,36177
,,82807.0,86887
,,2149.0,91936
,,43933.0,26546
,,96130.0,32251
,,64261.0,91442
,,74640.0,25952
,,32969.0,60191
,,56980.0,15708
,,16041.0,7763
,,40735.0,56372
,,64710.0,84488
,,43016.0,65196
,,98225.0,56050
,,84833.0,80513
,,31352.0,82416
,,64984.0,19980
,,93538.0,33738
,,9319.0,35077
,,89282.0,31066
,,69332.0,43076
,,22379.0,57455
,,66218.0,31785
,,22675.0,89607
,,42494.0,35213
,,41281.0,92350
,,24050.0,71020
,,1127.0,84645
,,89438.0,92842
,,21983.0,22627
,,61036.0,25111
,,5232.0,19249
,,55461.0,16504
,,83370.0,26247
,,63725.0,68514
,,77834.0,74400
,,76869.0,2469
,,12203.0,95417
,,88598.0,42113
,,32103.0,65988
,,53641.0,60298
,,34755.0,87455
,,11137.0,34911
,,72885.0,94304
,,34917.0,3816
,,56000.0,59381
,,57868.0,19619
,,89695.0,71319
,,82042.0,114
,,46170.0,45867
,,91508.0,94570
,,65975.0,96871
,,73051.0,20576
,,28556.0,6207
,,32623.0,83499
,,33121.0,38197
,,76917.0,80876
,,14916.0,28016
,,8477.0,67820
,,40169.0,55726
,,44744.0,7168
,,389.0,83280
,,39927.0,89312
,,88069.0,28786
,,74368.0,34099
,,97873.0,73166
,,81419.0,33581
,,39182.0,1046
,,8804.0,60148
,,17156.0,41968
,,13859.0,32149
,,31692.0,2299
,,83433.0,41065
,,24372.0,37035
,,59582.0,76211
,,69359.0,3286
,,71522.0,26759
,,99518.0,88708
,,92881.0,18767
,,67437.0,66770
,,19504.0,92064
,,86286.0,73250
,,66510.0,5710
,,62320.0,40558
,,41810.0,28370
,,75455.0,62825
,,25268.0,51939
,,67484.0,88227
,,78608.0,75404
,,64674.0,25208
,,73134.0,47317
,,69927.0,85665
,,8989.0,98860
,,3553.0,12506
,,43076.0,38655
,,77032.0,87133
,,84078.0,43226
,,8493.0,38646
,,43151.0,81800
,,52817.0,16609
,,87630.0,77562
,,7977.0,54072
,,91999.0,77677
,,73048.0,91911
,,29473.0,51194
,,21066.0,29571
,,55184.0,52147
,,59626.0,48593
,,35764.0,2239
,,6511.0,1478
,,55963.0,71456
,,89670.0,12133
,,67568.0,21338
,,16680.0,47687
,,779.0,98739
,,1807.0,19674
,,44743.0,25580
,,13719.0,36378
,,41605.0,59372
,,86553.0,39930
,,34701.0,55363
,,9049.0,54578
,,99470.0,96417
,,72371.0,22460
,,22631.0,70441
,,56427.0,69437
,,85551.0,89386
,,94229.0,18596
,,16992.0,84753
,,69837.0,2948
,,13517.0,83899
,,27526.0,11987
,,94596.0,87442
,,38045.0,57920
,,71420.0,58332
,,806.0,23012
,,57122.0,70272
,,10401.0,48545
,,37583.0,27829
,,68895.0,96087
,,52396.0,79836
,,22638.0,13058
,,93462.0,95057
,,42153.0,34244
,,62992.0,8471
,,39669.0,65574
,,98907.0,76534
,,86746.0,74750
,,16855.0,462
,,92739.0,27014
,,50711.0,67052
,,46776.0,66794
,,36878.0,6599
,,904.0,23965
,,71872.0,39940
,,77807.0,7262
,,61937.0,17924
,,35251.0,86967
,,34170.0,50219
,,85621.0,5894
,,12828.0,10614
,,77795.0,98729
,,70774.0,75253
,,81476.0,692
,,1212.0,96424
,,97868.0,12427
,,80961.0,55252
,,63400.0,11008
,,30794.0,99497
,,20908.0,95360
,,58154.0,90659
,,87803.0,5708
,,47574.0,57701
,,43740.0,98955
,,81153.0,63631
,,80564.0,33686
,,24176.0,9155
,,17049.0,62000
,,48314.0,77597
,,25108.0,69203
,,37396.0,99665
,,26054.0,72767
,,35399.0,65884
,,41855.0,50394
,,62814.0,27645
,,42227.0,10762
,,63143.0,38955
,,66931.0,79893
,,5714.0,92636
,,46206.0,89125
,,30629.0,37497
,,52979.0,37647
,,86560.0,65313
,,39658.0,80089
,,31625.0,8189
,,84466.0,98929
,,22441.0,7118
,,42984.0,95878
,,47415.0,61111
,,95362.0,39722
,,9664.0,56450
,,34670.0,52587
,,17001.0,3884
,,21626.0,98380
,,21812.0,95111
,,39451.0,33321
,,395.0,53790
,,89592.0,12992
,,63742.0,70072
,,16714.0,5768
,,41380.0,77338
,,85503.0,26497
,,76126.0,66965
,,30710.0,45723
,,6777.0,16025
,,55892.0,66428
,,57634.0,4183
,,30310.0,11847
,,49593.0,70300
,,51941.0,59016
,,31862.0,90416
,,21664.0,81051
,,12501.0,34822
,,4894.0,18296
,,93427.0,58682
,,9708.0,73311
,,93771.0,14572
,,68742.0,31116
,,78744.0,19311
,,70305.0,28416
,,11968.0,54490
,,68261.0,52294
,,87862.0,7847
,,17408.0,15511
,,56682.0,97219
,,40204.0,10298
,,80979.0,70757
,,36456.0,75176
,,42724.0,39621
,,21898.0,91495
,,14227.0,23997
,,18792.0,79182
,,88295.0,61589
,,78708.0,29040
,,8067.0,18050
,,29429.0,92133
,,39817.0,74913
,,65558.0,90120
,,86983.0,63059
,,50740.0,63652
,,91335.0,17276
,,82390.0,38096
,,34970.0,7610
,,14294.0,58782
,,60897.0,28613
,,8857.0,4146
,,44865.0,72176
,,67035.0,41760
,,17636.0,66844
,,71592.0,43869
,,71644.0,77191
,,34252.0,5455
,,48225.0,5092
,,62741.0,6422
,,43136.0,49927
,,35669.0,43847
,,20600.0,86322
,,54096.0,28269
,,15404.0,98556
,,74602.0,98507
,,39266.0,5149
,,6254.0,68577
,,74318.0,10328
,,76502.0,24641
,,32277.0,37138
,,68994.0,85836
,,27900.0,10597
,,44728.0,73287
,,833.0,5342
,,25895.0,62037
,,9304.0,74329
,,6775.0,50193
,,63495.0,84928
,,44815.0,89178
,,21009.0,44081
,,34630.0,72561
,,43309.0,29240
,,41197.0,4131
,,20034.0,38062
,,71662.0,89718
,,95599.0,83776
,,77813.0,89491
,,80641.0,14806
,,61523.0,46935
,,60358.0,2946
,,93888.0,22290
,,38912.0,50932
,,78921.0,33679
,,46447.0,56461
,,88012.0,32881
,,86877.0,25371
,,64266.0,3413
,,6674.0,39329
,,41328.0,74968
,,16597.0,79413
,,81654.0,56864
,,43549.0,37510
,,23634.0,70982
,,16101.0,14328
,,11487.0,60873
,,12784.0,85085
,,12169.0,33932
,,49627.0,81927
,,14089.0,77398
,,1618.0,65363
,,69477.0,98969
,,68947.0,88567
,,3658.0,84936
,,38751.0,7749
,,50612.0,564
,,5204.0,85964
,,46698.0,62543
,,91709.0,90995
,,30397.0,17566
,,63199.0,40071
,,47836.0,66834
,,76545.0,4115
,,50168.0,6302
,,31207.0,82667
,,4118.0,47420
,,61460.0,14318
,,21308.0,93037
,,472.0,68249
,,85035.0,35561
,,3015.0,97233
,,52863.0,15649
,,25115.0,48403
,,89323.0,78495
,,72432.0,89321
,,135.0,98803
,,62870.0,73451
,,67111.0,40416
,,81457.0,40322
,,96218.0,95334
,,54901.0,30175
,,68970.0,18082
,,79796.0,48547
,,91516.0,16209
,,97400.0,4574
,,42180.0,69322
,,40582.0,42761
,,95713.0,44252
,,71920.0,28178
,,86986.0,34050
,,27448.0,25023
,,81533.0,17889
,,83526.0,44309
,,57078.0,63801
,,88826.0,48259
,,10600.0,36614
,,10550.0,94000
,,94337.0,81653
,,34505.0,33438
,,97780.0,91272
,,82064.0,60433
,,85389.0,28897
,,30406.0,32190
,,20954.0,38195
,,9306.0,49824
,,38297.0,99096
,,4350.0,78788
,,24229.0,82353
,,1698.0,90379
,,24286.0,84696
,,47776.0,62171
,,3040.0,25278
,,76522.0,94565
,,38163.0,69976
,,15504.0,48894
,,96278.0,69909
,,90791.0,37755
,,25673.0,27912
,,32666.0,40559
,,33672.0,65412
,,44277.0,83331
,,20481.0,32312
,,15071.0,56029
,,30974.0,60404
,,174.0,77520
,,51661.0,33480
,,96720.0,54804
,,51390.0,56416
,,98749.0,53176
,,48812.0,11907
,,6002.0,74705
,,8389.0,91058
